@PIN,POH,PNB,PRF,PNF,PEX [MW]  vs t@
X,PIN,POH,PNB,PRF,PNF,PEX
 0.8008000E+01, 0.7238682E+03, 0.1173298E+02, 0.0000000E+00, 0.1050000E+03, 0.6071352E+03, 0.1050000E+03,
 0.8010000E+01, 0.7240907E+03, 0.1172755E+02, 0.0000000E+00, 0.1050000E+03, 0.6073631E+03, 0.1050000E+03,
 0.8012000E+01, 0.7243130E+03, 0.1172214E+02, 0.0000000E+00, 0.1050000E+03, 0.6075909E+03, 0.1050000E+03,
 0.8014000E+01, 0.7245352E+03, 0.1171675E+02, 0.0000000E+00, 0.1050000E+03, 0.6078185E+03, 0.1050000E+03,
 0.8016000E+01, 0.7247572E+03, 0.1171136E+02, 0.0000000E+00, 0.1050000E+03, 0.6080458E+03, 0.1050000E+03,
 0.8018000E+01, 0.7249791E+03, 0.1170599E+02, 0.0000000E+00, 0.1050000E+03, 0.6082731E+03, 0.1050000E+03,
 0.8020000E+01, 0.7252007E+03, 0.1170064E+02, 0.0000000E+00, 0.1050000E+03, 0.6085001E+03, 0.1050000E+03,
 0.8022000E+01, 0.7254222E+03, 0.1169529E+02, 0.0000000E+00, 0.1050000E+03, 0.6087270E+03, 0.1050000E+03,
 0.8024000E+01, 0.7256436E+03, 0.1168996E+02, 0.0000000E+00, 0.1050000E+03, 0.6089537E+03, 0.1050000E+03,
 0.8026000E+01, 0.7258648E+03, 0.1168465E+02, 0.0000000E+00, 0.1050000E+03, 0.6091802E+03, 0.1050000E+03,
 0.8028000E+01, 0.7260858E+03, 0.1167934E+02, 0.0000000E+00, 0.1050000E+03, 0.6094065E+03, 0.1050000E+03,
 0.8030000E+01, 0.7263067E+03, 0.1167405E+02, 0.0000000E+00, 0.1050000E+03, 0.6096326E+03, 0.1050000E+03,
 0.8032000E+01, 0.7265273E+03, 0.1166878E+02, 0.0000000E+00, 0.1050000E+03, 0.6098586E+03, 0.1050000E+03,
 0.8034000E+01, 0.7267479E+03, 0.1166351E+02, 0.0000000E+00, 0.1050000E+03, 0.6100844E+03, 0.1050000E+03,
 0.8036000E+01, 0.7269683E+03, 0.1165826E+02, 0.0000000E+00, 0.1050000E+03, 0.6103100E+03, 0.1050000E+03,
 0.8038000E+01, 0.7271884E+03, 0.1165302E+02, 0.0000000E+00, 0.1050000E+03, 0.6105354E+03, 0.1050000E+03,
 0.8040000E+01, 0.7274084E+03, 0.1164779E+02, 0.0000000E+00, 0.1050000E+03, 0.6107607E+03, 0.1050000E+03,
 0.8042000E+01, 0.7276283E+03, 0.1164258E+02, 0.0000000E+00, 0.1050000E+03, 0.6109857E+03, 0.1050000E+03,
 0.8044000E+01, 0.7278480E+03, 0.1163738E+02, 0.0000000E+00, 0.1050000E+03, 0.6112106E+03, 0.1050000E+03,
 0.8046000E+01, 0.7280675E+03, 0.1163219E+02, 0.0000000E+00, 0.1050000E+03, 0.6114353E+03, 0.1050000E+03,
 0.8048000E+01, 0.7282869E+03, 0.1162702E+02, 0.0000000E+00, 0.1050000E+03, 0.6116599E+03, 0.1050000E+03,
 0.8050000E+01, 0.7285061E+03, 0.1162185E+02, 0.0000000E+00, 0.1050000E+03, 0.6118842E+03, 0.1050000E+03,
 0.8052000E+01, 0.7287251E+03, 0.1161670E+02, 0.0000000E+00, 0.1050000E+03, 0.6121084E+03, 0.1050000E+03,
 0.8054000E+01, 0.7289440E+03, 0.1161156E+02, 0.0000000E+00, 0.1050000E+03, 0.6123324E+03, 0.1050000E+03,
 0.8056000E+01, 0.7291627E+03, 0.1160644E+02, 0.0000000E+00, 0.1050000E+03, 0.6125562E+03, 0.1050000E+03,
 0.8058000E+01, 0.7293812E+03, 0.1160132E+02, 0.0000000E+00, 0.1050000E+03, 0.6127799E+03, 0.1050000E+03,
 0.8060000E+01, 0.7295996E+03, 0.1159622E+02, 0.0000000E+00, 0.1050000E+03, 0.6130034E+03, 0.1050000E+03,
 0.8062000E+01, 0.7298178E+03, 0.1159113E+02, 0.0000000E+00, 0.1050000E+03, 0.6132267E+03, 0.1050000E+03,
 0.8064000E+01, 0.7300358E+03, 0.1158605E+02, 0.0000000E+00, 0.1050000E+03, 0.6134498E+03, 0.1050000E+03,
 0.8066000E+01, 0.7302537E+03, 0.1158099E+02, 0.0000000E+00, 0.1050000E+03, 0.6136727E+03, 0.1050000E+03,
 0.8068000E+01, 0.7304714E+03, 0.1157593E+02, 0.0000000E+00, 0.1050000E+03, 0.6138955E+03, 0.1050000E+03,
 0.8070000E+01, 0.7306890E+03, 0.1157089E+02, 0.0000000E+00, 0.1050000E+03, 0.6141180E+03, 0.1050000E+03,
 0.8072000E+01, 0.7309063E+03, 0.1156586E+02, 0.0000000E+00, 0.1050000E+03, 0.6143405E+03, 0.1050000E+03,
 0.8074000E+01, 0.7311235E+03, 0.1156084E+02, 0.0000000E+00, 0.1050000E+03, 0.6145627E+03, 0.1050000E+03,
 0.8076000E+01, 0.7313406E+03, 0.1155583E+02, 0.0000000E+00, 0.1050000E+03, 0.6147848E+03, 0.1050000E+03,
 0.8078000E+01, 0.7315575E+03, 0.1155084E+02, 0.0000000E+00, 0.1050000E+03, 0.6150067E+03, 0.1050000E+03,
 0.8080000E+01, 0.7317742E+03, 0.1154585E+02, 0.0000000E+00, 0.1050000E+03, 0.6152283E+03, 0.1050000E+03,
 0.8082000E+01, 0.7319908E+03, 0.1154088E+02, 0.0000000E+00, 0.1050000E+03, 0.6154499E+03, 0.1050000E+03,
 0.8084000E+01, 0.7322072E+03, 0.1153592E+02, 0.0000000E+00, 0.1050000E+03, 0.6156713E+03, 0.1050000E+03,
 0.8086000E+01, 0.7324234E+03, 0.1153097E+02, 0.0000000E+00, 0.1050000E+03, 0.6158924E+03, 0.1050000E+03,
 0.8088000E+01, 0.7326395E+03, 0.1152603E+02, 0.0000000E+00, 0.1050000E+03, 0.6161134E+03, 0.1050000E+03,
 0.8090000E+01, 0.7328553E+03, 0.1152110E+02, 0.0000000E+00, 0.1050000E+03, 0.6163342E+03, 0.1050000E+03,
 0.8092000E+01, 0.7330711E+03, 0.1151619E+02, 0.0000000E+00, 0.1050000E+03, 0.6165549E+03, 0.1050000E+03,
 0.8094000E+01, 0.7332866E+03, 0.1151129E+02, 0.0000000E+00, 0.1050000E+03, 0.6167754E+03, 0.1050000E+03,
 0.8096000E+01, 0.7335021E+03, 0.1150639E+02, 0.0000000E+00, 0.1050000E+03, 0.6169957E+03, 0.1050000E+03,
 0.8098000E+01, 0.7337173E+03, 0.1150151E+02, 0.0000000E+00, 0.1050000E+03, 0.6172158E+03, 0.1050000E+03,
 0.8100000E+01, 0.7339324E+03, 0.1149664E+02, 0.0000000E+00, 0.1050000E+03, 0.6174357E+03, 0.1050000E+03,
 0.8102000E+01, 0.7341473E+03, 0.1149178E+02, 0.0000000E+00, 0.1050000E+03, 0.6176555E+03, 0.1050000E+03,
 0.8104000E+01, 0.7343621E+03, 0.1148693E+02, 0.0000000E+00, 0.1050000E+03, 0.6178751E+03, 0.1050000E+03,
 0.8106000E+01, 0.7345766E+03, 0.1148209E+02, 0.0000000E+00, 0.1050000E+03, 0.6180945E+03, 0.1050000E+03,
 0.8108000E+01, 0.7347910E+03, 0.1147727E+02, 0.0000000E+00, 0.1050000E+03, 0.6183138E+03, 0.1050000E+03,
 0.8110000E+01, 0.7350053E+03, 0.1147245E+02, 0.0000000E+00, 0.1050000E+03, 0.6185328E+03, 0.1050000E+03,
 0.8112000E+01, 0.7352194E+03, 0.1146765E+02, 0.0000000E+00, 0.1050000E+03, 0.6187518E+03, 0.1050000E+03,
 0.8114000E+01, 0.7354333E+03, 0.1146285E+02, 0.0000000E+00, 0.1050000E+03, 0.6189705E+03, 0.1050000E+03,
 0.8116000E+01, 0.7356471E+03, 0.1145807E+02, 0.0000000E+00, 0.1050000E+03, 0.6191890E+03, 0.1050000E+03,
 0.8118000E+01, 0.7358607E+03, 0.1145329E+02, 0.0000000E+00, 0.1050000E+03, 0.6194074E+03, 0.1050000E+03,
 0.8120000E+01, 0.7360742E+03, 0.1144853E+02, 0.0000000E+00, 0.1050000E+03, 0.6196256E+03, 0.1050000E+03,
 0.8122000E+01, 0.7362874E+03, 0.1144378E+02, 0.0000000E+00, 0.1050000E+03, 0.6198436E+03, 0.1050000E+03,
 0.8124000E+01, 0.7365005E+03, 0.1143904E+02, 0.0000000E+00, 0.1050000E+03, 0.6200615E+03, 0.1050000E+03,
 0.8126000E+01, 0.7367135E+03, 0.1143431E+02, 0.0000000E+00, 0.1050000E+03, 0.6202792E+03, 0.1050000E+03,
 0.8128000E+01, 0.7369263E+03, 0.1142959E+02, 0.0000000E+00, 0.1050000E+03, 0.6204967E+03, 0.1050000E+03,
 0.8130000E+01, 0.7371389E+03, 0.1142488E+02, 0.0000000E+00, 0.1050000E+03, 0.6207140E+03, 0.1050000E+03,
 0.8132000E+01, 0.7373514E+03, 0.1142018E+02, 0.0000000E+00, 0.1050000E+03, 0.6209312E+03, 0.1050000E+03,
 0.8134000E+01, 0.7375637E+03, 0.1141549E+02, 0.0000000E+00, 0.1050000E+03, 0.6211481E+03, 0.1050000E+03,
 0.8136000E+01, 0.7377758E+03, 0.1141081E+02, 0.0000000E+00, 0.1050000E+03, 0.6213650E+03, 0.1050000E+03,
 0.8138000E+01, 0.7379877E+03, 0.1140614E+02, 0.0000000E+00, 0.1050000E+03, 0.6215816E+03, 0.1050000E+03,
 0.8140000E+01, 0.7381996E+03, 0.1140148E+02, 0.0000000E+00, 0.1050000E+03, 0.6217981E+03, 0.1050000E+03,
 0.8142000E+01, 0.7384112E+03, 0.1139684E+02, 0.0000000E+00, 0.1050000E+03, 0.6220144E+03, 0.1050000E+03,
 0.8144000E+01, 0.7386227E+03, 0.1139220E+02, 0.0000000E+00, 0.1050000E+03, 0.6222305E+03, 0.1050000E+03,
 0.8146000E+01, 0.7388340E+03, 0.1138757E+02, 0.0000000E+00, 0.1050000E+03, 0.6224465E+03, 0.1050000E+03,
 0.8148000E+01, 0.7390452E+03, 0.1138295E+02, 0.0000000E+00, 0.1050000E+03, 0.6226622E+03, 0.1050000E+03,
 0.8150000E+01, 0.7392562E+03, 0.1137834E+02, 0.0000000E+00, 0.1050000E+03, 0.6228778E+03, 0.1050000E+03,
 0.8152000E+01, 0.7394670E+03, 0.1137374E+02, 0.0000000E+00, 0.1050000E+03, 0.6230933E+03, 0.1050000E+03,
 0.8154000E+01, 0.7396777E+03, 0.1136916E+02, 0.0000000E+00, 0.1050000E+03, 0.6233085E+03, 0.1050000E+03,
 0.8156000E+01, 0.7398882E+03, 0.1136458E+02, 0.0000000E+00, 0.1050000E+03, 0.6235236E+03, 0.1050000E+03,
 0.8158000E+01, 0.7400985E+03, 0.1136001E+02, 0.0000000E+00, 0.1050000E+03, 0.6237385E+03, 0.1050000E+03,
 0.8160000E+01, 0.7403087E+03, 0.1135545E+02, 0.0000000E+00, 0.1050000E+03, 0.6239532E+03, 0.1050000E+03,
 0.8162000E+01, 0.7405187E+03, 0.1135090E+02, 0.0000000E+00, 0.1050000E+03, 0.6241678E+03, 0.1050000E+03,
 0.8164000E+01, 0.7407286E+03, 0.1134636E+02, 0.0000000E+00, 0.1050000E+03, 0.6243822E+03, 0.1050000E+03,
 0.8166000E+01, 0.7409383E+03, 0.1134183E+02, 0.0000000E+00, 0.1050000E+03, 0.6245964E+03, 0.1050000E+03,
 0.8168000E+01, 0.7411478E+03, 0.1133731E+02, 0.0000000E+00, 0.1050000E+03, 0.6248105E+03, 0.1050000E+03,
 0.8170000E+01, 0.7413572E+03, 0.1133280E+02, 0.0000000E+00, 0.1050000E+03, 0.6250244E+03, 0.1050000E+03,
 0.8172000E+01, 0.7415664E+03, 0.1132830E+02, 0.0000000E+00, 0.1050000E+03, 0.6252381E+03, 0.1050000E+03,
 0.8174000E+01, 0.7417755E+03, 0.1132381E+02, 0.0000000E+00, 0.1050000E+03, 0.6254517E+03, 0.1050000E+03,
 0.8176000E+01, 0.7419843E+03, 0.1131933E+02, 0.0000000E+00, 0.1050000E+03, 0.6256650E+03, 0.1050000E+03,
 0.8178000E+01, 0.7421931E+03, 0.1131485E+02, 0.0000000E+00, 0.1050000E+03, 0.6258782E+03, 0.1050000E+03,
 0.8180000E+01, 0.7424016E+03, 0.1131039E+02, 0.0000000E+00, 0.1050000E+03, 0.6260912E+03, 0.1050000E+03,
 0.8182000E+01, 0.7426100E+03, 0.1130594E+02, 0.0000000E+00, 0.1050000E+03, 0.6263041E+03, 0.1050000E+03,
 0.8184000E+01, 0.7428182E+03, 0.1130149E+02, 0.0000000E+00, 0.1050000E+03, 0.6265168E+03, 0.1050000E+03,
 0.8186000E+01, 0.7430264E+03, 0.1129706E+02, 0.0000000E+00, 0.1050000E+03, 0.6267293E+03, 0.1050000E+03,
 0.8188000E+01, 0.7432343E+03, 0.1129263E+02, 0.0000000E+00, 0.1050000E+03, 0.6269417E+03, 0.1050000E+03,
 0.8190000E+01, 0.7434420E+03, 0.1128822E+02, 0.0000000E+00, 0.1050000E+03, 0.6271538E+03, 0.1050000E+03,
 0.8192000E+01, 0.7436496E+03, 0.1128381E+02, 0.0000000E+00, 0.1050000E+03, 0.6273658E+03, 0.1050000E+03,
 0.8194000E+01, 0.7438571E+03, 0.1127941E+02, 0.0000000E+00, 0.1050000E+03, 0.6275776E+03, 0.1050000E+03,
 0.8196000E+01, 0.7440643E+03, 0.1127502E+02, 0.0000000E+00, 0.1050000E+03, 0.6277893E+03, 0.1050000E+03,
 0.8198000E+01, 0.7442714E+03, 0.1127064E+02, 0.0000000E+00, 0.1050000E+03, 0.6280008E+03, 0.1050000E+03,
 0.8200000E+01, 0.7444784E+03, 0.1126627E+02, 0.0000000E+00, 0.1050000E+03, 0.6282121E+03, 0.1050000E+03,
 0.8202000E+01, 0.7446852E+03, 0.1126191E+02, 0.0000000E+00, 0.1050000E+03, 0.6284233E+03, 0.1050000E+03,
 0.8204000E+01, 0.7448918E+03, 0.1125756E+02, 0.0000000E+00, 0.1050000E+03, 0.6286342E+03, 0.1050000E+03,
 0.8206000E+01, 0.7450983E+03, 0.1125321E+02, 0.0000000E+00, 0.1050000E+03, 0.6288450E+03, 0.1050000E+03,
 0.8208000E+01, 0.7453046E+03, 0.1124888E+02, 0.0000000E+00, 0.1050000E+03, 0.6290557E+03, 0.1050000E+03,
 0.8210000E+01, 0.7455107E+03, 0.1124455E+02, 0.0000000E+00, 0.1050000E+03, 0.6292662E+03, 0.1050000E+03,
 0.8212000E+01, 0.7457167E+03, 0.1124023E+02, 0.0000000E+00, 0.1050000E+03, 0.6294764E+03, 0.1050000E+03,
 0.8214000E+01, 0.7459225E+03, 0.1123592E+02, 0.0000000E+00, 0.1050000E+03, 0.6296866E+03, 0.1050000E+03,
 0.8216000E+01, 0.7461282E+03, 0.1123162E+02, 0.0000000E+00, 0.1050000E+03, 0.6298965E+03, 0.1050000E+03,
 0.8218000E+01, 0.7463337E+03, 0.1122733E+02, 0.0000000E+00, 0.1050000E+03, 0.6301064E+03, 0.1050000E+03,
 0.8220000E+01, 0.7465391E+03, 0.1122305E+02, 0.0000000E+00, 0.1050000E+03, 0.6303160E+03, 0.1050000E+03,
 0.8222000E+01, 0.7467442E+03, 0.1121878E+02, 0.0000000E+00, 0.1050000E+03, 0.6305255E+03, 0.1050000E+03,
 0.8224000E+01, 0.7469492E+03, 0.1121451E+02, 0.0000000E+00, 0.1050000E+03, 0.6307347E+03, 0.1050000E+03,
 0.8226000E+01, 0.7471541E+03, 0.1121026E+02, 0.0000000E+00, 0.1050000E+03, 0.6309438E+03, 0.1050000E+03,
 0.8228000E+01, 0.7473588E+03, 0.1120601E+02, 0.0000000E+00, 0.1050000E+03, 0.6311528E+03, 0.1050000E+03,
 0.8230000E+01, 0.7475634E+03, 0.1120177E+02, 0.0000000E+00, 0.1050000E+03, 0.6313616E+03, 0.1050000E+03,
 0.8232000E+01, 0.7477678E+03, 0.1119754E+02, 0.0000000E+00, 0.1050000E+03, 0.6315702E+03, 0.1050000E+03,
 0.8234000E+01, 0.7479720E+03, 0.1119332E+02, 0.0000000E+00, 0.1050000E+03, 0.6317786E+03, 0.1050000E+03,
 0.8236000E+01, 0.7481760E+03, 0.1118911E+02, 0.0000000E+00, 0.1050000E+03, 0.6319869E+03, 0.1050000E+03,
 0.8238000E+01, 0.7483799E+03, 0.1118490E+02, 0.0000000E+00, 0.1050000E+03, 0.6321950E+03, 0.1050000E+03,
 0.8240000E+01, 0.7485837E+03, 0.1118070E+02, 0.0000000E+00, 0.1050000E+03, 0.6324030E+03, 0.1050000E+03,
 0.8242000E+01, 0.7487872E+03, 0.1117651E+02, 0.0000000E+00, 0.1050000E+03, 0.6326107E+03, 0.1050000E+03,
 0.8244000E+01, 0.7489907E+03, 0.1117233E+02, 0.0000000E+00, 0.1050000E+03, 0.6328184E+03, 0.1050000E+03,
 0.8246000E+01, 0.7491940E+03, 0.1116816E+02, 0.0000000E+00, 0.1050000E+03, 0.6330258E+03, 0.1050000E+03,
 0.8248000E+01, 0.7493970E+03, 0.1116400E+02, 0.0000000E+00, 0.1050000E+03, 0.6332330E+03, 0.1050000E+03,
 0.8250000E+01, 0.7496000E+03, 0.1115985E+02, 0.0000000E+00, 0.1050000E+03, 0.6334401E+03, 0.1050000E+03,
 0.8252000E+01, 0.7498028E+03, 0.1115570E+02, 0.0000000E+00, 0.1050000E+03, 0.6336471E+03, 0.1050000E+03,
 0.8254000E+01, 0.7500054E+03, 0.1115156E+02, 0.0000000E+00, 0.1050000E+03, 0.6338538E+03, 0.1050000E+03,
 0.8256000E+01, 0.7502079E+03, 0.1114743E+02, 0.0000000E+00, 0.1050000E+03, 0.6340604E+03, 0.1050000E+03,
 0.8258000E+01, 0.7504102E+03, 0.1114331E+02, 0.0000000E+00, 0.1050000E+03, 0.6342668E+03, 0.1050000E+03,
 0.8260000E+01, 0.7506123E+03, 0.1113919E+02, 0.0000000E+00, 0.1050000E+03, 0.6344731E+03, 0.1050000E+03,
 0.8262000E+01, 0.7508143E+03, 0.1113509E+02, 0.0000000E+00, 0.1050000E+03, 0.6346793E+03, 0.1050000E+03,
 0.8264000E+01, 0.7510162E+03, 0.1113099E+02, 0.0000000E+00, 0.1050000E+03, 0.6348851E+03, 0.1050000E+03,
 0.8266000E+01, 0.7512178E+03, 0.1112690E+02, 0.0000000E+00, 0.1050000E+03, 0.6350909E+03, 0.1050000E+03,
 0.8268000E+01, 0.7514193E+03, 0.1112282E+02, 0.0000000E+00, 0.1050000E+03, 0.6352965E+03, 0.1050000E+03,
 0.8270000E+01, 0.7516207E+03, 0.1111874E+02, 0.0000000E+00, 0.1050000E+03, 0.6355020E+03, 0.1050000E+03,
 0.8272000E+01, 0.7518219E+03, 0.1111468E+02, 0.0000000E+00, 0.1050000E+03, 0.6357072E+03, 0.1050000E+03,
 0.8274000E+01, 0.7520229E+03, 0.1111062E+02, 0.0000000E+00, 0.1050000E+03, 0.6359123E+03, 0.1050000E+03,
 0.8276000E+01, 0.7522238E+03, 0.1110657E+02, 0.0000000E+00, 0.1050000E+03, 0.6361172E+03, 0.1050000E+03,
 0.8278000E+01, 0.7524245E+03, 0.1110253E+02, 0.0000000E+00, 0.1050000E+03, 0.6363220E+03, 0.1050000E+03,
 0.8280000E+01, 0.7526251E+03, 0.1109849E+02, 0.0000000E+00, 0.1050000E+03, 0.6365266E+03, 0.1050000E+03,
 0.8282000E+01, 0.7528255E+03, 0.1109447E+02, 0.0000000E+00, 0.1050000E+03, 0.6367310E+03, 0.1050000E+03,
 0.8284000E+01, 0.7530258E+03, 0.1109045E+02, 0.0000000E+00, 0.1050000E+03, 0.6369353E+03, 0.1050000E+03,
 0.8286000E+01, 0.7532258E+03, 0.1108644E+02, 0.0000000E+00, 0.1050000E+03, 0.6371394E+03, 0.1050000E+03,
 0.8288000E+01, 0.7534258E+03, 0.1108243E+02, 0.0000000E+00, 0.1050000E+03, 0.6373433E+03, 0.1050000E+03,
 0.8290000E+01, 0.7536255E+03, 0.1107844E+02, 0.0000000E+00, 0.1050000E+03, 0.6375471E+03, 0.1050000E+03,
 0.8292000E+01, 0.7538251E+03, 0.1107445E+02, 0.0000000E+00, 0.1050000E+03, 0.6377507E+03, 0.1050000E+03,
 0.8294000E+01, 0.7540246E+03, 0.1107047E+02, 0.0000000E+00, 0.1050000E+03, 0.6379541E+03, 0.1050000E+03,
 0.8296000E+01, 0.7542239E+03, 0.1106650E+02, 0.0000000E+00, 0.1050000E+03, 0.6381574E+03, 0.1050000E+03,
 0.8298000E+01, 0.7544230E+03, 0.1106253E+02, 0.0000000E+00, 0.1050000E+03, 0.6383605E+03, 0.1050000E+03,
 0.8300000E+01, 0.7546220E+03, 0.1105858E+02, 0.0000000E+00, 0.1050000E+03, 0.6385634E+03, 0.1050000E+03,
 0.8302000E+01, 0.7548209E+03, 0.1105463E+02, 0.0000000E+00, 0.1050000E+03, 0.6387662E+03, 0.1050000E+03,
 0.8304000E+01, 0.7550195E+03, 0.1105069E+02, 0.0000000E+00, 0.1050000E+03, 0.6389688E+03, 0.1050000E+03,
 0.8306000E+01, 0.7552180E+03, 0.1104675E+02, 0.0000000E+00, 0.1050000E+03, 0.6391713E+03, 0.1050000E+03,
 0.8308000E+01, 0.7554164E+03, 0.1104282E+02, 0.0000000E+00, 0.1050000E+03, 0.6393735E+03, 0.1050000E+03,
 0.8310000E+01, 0.7556146E+03, 0.1103891E+02, 0.0000000E+00, 0.1050000E+03, 0.6395757E+03, 0.1050000E+03,
 0.8312000E+01, 0.7558126E+03, 0.1103499E+02, 0.0000000E+00, 0.1050000E+03, 0.6397776E+03, 0.1050000E+03,
 0.8314000E+01, 0.7560105E+03, 0.1103109E+02, 0.0000000E+00, 0.1050000E+03, 0.6399794E+03, 0.1050000E+03,
 0.8316000E+01, 0.7562082E+03, 0.1102719E+02, 0.0000000E+00, 0.1050000E+03, 0.6401810E+03, 0.1050000E+03,
 0.8318000E+01, 0.7564058E+03, 0.1102330E+02, 0.0000000E+00, 0.1050000E+03, 0.6403824E+03, 0.1050000E+03,
 0.8320000E+01, 0.7566031E+03, 0.1101942E+02, 0.0000000E+00, 0.1050000E+03, 0.6405837E+03, 0.1050000E+03,
 0.8322000E+01, 0.7568004E+03, 0.1101554E+02, 0.0000000E+00, 0.1050000E+03, 0.6407849E+03, 0.1050000E+03,
 0.8324000E+01, 0.7569975E+03, 0.1101168E+02, 0.0000000E+00, 0.1050000E+03, 0.6409858E+03, 0.1050000E+03,
 0.8326000E+01, 0.7571945E+03, 0.1100782E+02, 0.0000000E+00, 0.1050000E+03, 0.6411866E+03, 0.1050000E+03,
 0.8328000E+01, 0.7573912E+03, 0.1100396E+02, 0.0000000E+00, 0.1050000E+03, 0.6413873E+03, 0.1050000E+03,
 0.8330000E+01, 0.7575878E+03, 0.1100012E+02, 0.0000000E+00, 0.1050000E+03, 0.6415878E+03, 0.1050000E+03,
 0.8332000E+01, 0.7577843E+03, 0.1099628E+02, 0.0000000E+00, 0.1050000E+03, 0.6417880E+03, 0.1050000E+03,
 0.8334000E+01, 0.7579807E+03, 0.1099245E+02, 0.0000000E+00, 0.1050000E+03, 0.6419882E+03, 0.1050000E+03,
 0.8336000E+01, 0.7581768E+03, 0.1098862E+02, 0.0000000E+00, 0.1050000E+03, 0.6421882E+03, 0.1050000E+03,
 0.8338000E+01, 0.7583728E+03, 0.1098481E+02, 0.0000000E+00, 0.1050000E+03, 0.6423880E+03, 0.1050000E+03,
 0.8340000E+01, 0.7585686E+03, 0.1098100E+02, 0.0000000E+00, 0.1050000E+03, 0.6425876E+03, 0.1050000E+03,
 0.8342000E+01, 0.7587643E+03, 0.1097719E+02, 0.0000000E+00, 0.1050000E+03, 0.6427871E+03, 0.1050000E+03,
 0.8344000E+01, 0.7589598E+03, 0.1097340E+02, 0.0000000E+00, 0.1050000E+03, 0.6429865E+03, 0.1050000E+03,
 0.8346000E+01, 0.7591552E+03, 0.1096961E+02, 0.0000000E+00, 0.1050000E+03, 0.6431856E+03, 0.1050000E+03,
 0.8348000E+01, 0.7593505E+03, 0.1096583E+02, 0.0000000E+00, 0.1050000E+03, 0.6433846E+03, 0.1050000E+03,
 0.8350000E+01, 0.7595455E+03, 0.1096205E+02, 0.0000000E+00, 0.1050000E+03, 0.6435834E+03, 0.1050000E+03,
 0.8352000E+01, 0.7597404E+03, 0.1095828E+02, 0.0000000E+00, 0.1050000E+03, 0.6437821E+03, 0.1050000E+03,
 0.8354000E+01, 0.7599351E+03, 0.1095452E+02, 0.0000000E+00, 0.1050000E+03, 0.6439807E+03, 0.1050000E+03,
 0.8356000E+01, 0.7601298E+03, 0.1095077E+02, 0.0000000E+00, 0.1050000E+03, 0.6441790E+03, 0.1050000E+03,
 0.8358000E+01, 0.7603242E+03, 0.1094702E+02, 0.0000000E+00, 0.1050000E+03, 0.6443771E+03, 0.1050000E+03,
 0.8360000E+01, 0.7605184E+03, 0.1094328E+02, 0.0000000E+00, 0.1050000E+03, 0.6445752E+03, 0.1050000E+03,
 0.8362000E+01, 0.7607126E+03, 0.1093955E+02, 0.0000000E+00, 0.1050000E+03, 0.6447730E+03, 0.1050000E+03,
 0.8364000E+01, 0.7609066E+03, 0.1093582E+02, 0.0000000E+00, 0.1050000E+03, 0.6449708E+03, 0.1050000E+03,
 0.8366000E+01, 0.7611004E+03, 0.1093211E+02, 0.0000000E+00, 0.1050000E+03, 0.6451683E+03, 0.1050000E+03,
 0.8368000E+01, 0.7612940E+03, 0.1092839E+02, 0.0000000E+00, 0.1050000E+03, 0.6453657E+03, 0.1050000E+03,
 0.8370000E+01, 0.7614875E+03, 0.1092469E+02, 0.0000000E+00, 0.1050000E+03, 0.6455629E+03, 0.1050000E+03,
 0.8372000E+01, 0.7616809E+03, 0.1092099E+02, 0.0000000E+00, 0.1050000E+03, 0.6457599E+03, 0.1050000E+03,
 0.8374000E+01, 0.7618741E+03, 0.1091730E+02, 0.0000000E+00, 0.1050000E+03, 0.6459568E+03, 0.1050000E+03,
 0.8376000E+01, 0.7620671E+03, 0.1091361E+02, 0.0000000E+00, 0.1050000E+03, 0.6461535E+03, 0.1050000E+03,
 0.8378000E+01, 0.7622600E+03, 0.1090993E+02, 0.0000000E+00, 0.1050000E+03, 0.6463501E+03, 0.1050000E+03,
 0.8380000E+01, 0.7624528E+03, 0.1090626E+02, 0.0000000E+00, 0.1050000E+03, 0.6465464E+03, 0.1050000E+03,
 0.8382000E+01, 0.7626453E+03, 0.1090260E+02, 0.0000000E+00, 0.1050000E+03, 0.6467427E+03, 0.1050000E+03,
 0.8384000E+01, 0.7628377E+03, 0.1089894E+02, 0.0000000E+00, 0.1050000E+03, 0.6469388E+03, 0.1050000E+03,
 0.8386000E+01, 0.7630300E+03, 0.1089529E+02, 0.0000000E+00, 0.1050000E+03, 0.6471347E+03, 0.1050000E+03,
 0.8388000E+01, 0.7632221E+03, 0.1089164E+02, 0.0000000E+00, 0.1050000E+03, 0.6473304E+03, 0.1050000E+03,
 0.8390000E+01, 0.7634141E+03, 0.1088800E+02, 0.0000000E+00, 0.1050000E+03, 0.6475261E+03, 0.1050000E+03,
 0.8392000E+01, 0.7636058E+03, 0.1088437E+02, 0.0000000E+00, 0.1050000E+03, 0.6477215E+03, 0.1050000E+03,
 0.8394000E+01, 0.7637975E+03, 0.1088075E+02, 0.0000000E+00, 0.1050000E+03, 0.6479167E+03, 0.1050000E+03,
 0.8396000E+01, 0.7639890E+03, 0.1087713E+02, 0.0000000E+00, 0.1050000E+03, 0.6481119E+03, 0.1050000E+03,
 0.8398000E+01, 0.7641804E+03, 0.1087352E+02, 0.0000000E+00, 0.1050000E+03, 0.6483068E+03, 0.1050000E+03,
