@BETAa,BETA0,[%],BETAN  vs t@
X,Y1,Y2,Y3
 0.6344000E+01, 0.2322613E+01, 0.1634811E+02, 0.2597500E+01,
 0.6346000E+01, 0.2323905E+01, 0.1636029E+02, 0.2598944E+01,
 0.6348000E+01, 0.2325196E+01, 0.1637247E+02, 0.2600389E+01,
 0.6350000E+01, 0.2326489E+01, 0.1638466E+02, 0.2601834E+01,
 0.6352000E+01, 0.2327781E+01, 0.1639685E+02, 0.2603280E+01,
 0.6354000E+01, 0.2329075E+01, 0.1640903E+02, 0.2604726E+01,
 0.6356000E+01, 0.2330368E+01, 0.1642122E+02, 0.2606173E+01,
 0.6358000E+01, 0.2331662E+01, 0.1643341E+02, 0.2607620E+01,
 0.6360000E+01, 0.2332957E+01, 0.1644559E+02, 0.2609068E+01,
 0.6362000E+01, 0.2334252E+01, 0.1645778E+02, 0.2610517E+01,
 0.6364000E+01, 0.2335548E+01, 0.1646997E+02, 0.2611965E+01,
 0.6366000E+01, 0.2336844E+01, 0.1648216E+02, 0.2613415E+01,
 0.6368000E+01, 0.2338140E+01, 0.1649435E+02, 0.2614865E+01,
 0.6370000E+01, 0.2339437E+01, 0.1650654E+02, 0.2616315E+01,
 0.6372000E+01, 0.2340734E+01, 0.1651874E+02, 0.2617766E+01,
 0.6374000E+01, 0.2342032E+01, 0.1653093E+02, 0.2619217E+01,
 0.6376000E+01, 0.2343331E+01, 0.1654312E+02, 0.2620670E+01,
 0.6378000E+01, 0.2344629E+01, 0.1655532E+02, 0.2622122E+01,
 0.6380000E+01, 0.2345929E+01, 0.1656751E+02, 0.2623575E+01,
 0.6382000E+01, 0.2347228E+01, 0.1657971E+02, 0.2625028E+01,
 0.6384000E+01, 0.2348528E+01, 0.1659190E+02, 0.2626482E+01,
 0.6386000E+01, 0.2349829E+01, 0.1660410E+02, 0.2627937E+01,
 0.6388000E+01, 0.2351130E+01, 0.1661630E+02, 0.2629392E+01,
 0.6390000E+01, 0.2352431E+01, 0.1662849E+02, 0.2630847E+01,
 0.6392000E+01, 0.2353733E+01, 0.1664069E+02, 0.2632303E+01,
 0.6394000E+01, 0.2355035E+01, 0.1665289E+02, 0.2633759E+01,
 0.6396000E+01, 0.2356338E+01, 0.1666509E+02, 0.2635217E+01,
 0.6398000E+01, 0.2357641E+01, 0.1667729E+02, 0.2636674E+01,
 0.6400000E+01, 0.2358945E+01, 0.1668950E+02, 0.2638132E+01,
 0.6402000E+01, 0.2360249E+01, 0.1670169E+02, 0.2639591E+01,
 0.6404000E+01, 0.2361554E+01, 0.1671390E+02, 0.2641050E+01,
 0.6406000E+01, 0.2362859E+01, 0.1672610E+02, 0.2642509E+01,
 0.6408000E+01, 0.2364164E+01, 0.1673830E+02, 0.2643969E+01,
 0.6410000E+01, 0.2365470E+01, 0.1675051E+02, 0.2645430E+01,
 0.6412000E+01, 0.2366776E+01, 0.1676271E+02, 0.2646890E+01,
 0.6414000E+01, 0.2368083E+01, 0.1677492E+02, 0.2648352E+01,
 0.6416000E+01, 0.2369391E+01, 0.1678712E+02, 0.2649814E+01,
 0.6418000E+01, 0.2370698E+01, 0.1679933E+02, 0.2651276E+01,
 0.6420000E+01, 0.2372006E+01, 0.1681154E+02, 0.2652739E+01,
 0.6422000E+01, 0.2373315E+01, 0.1682375E+02, 0.2654203E+01,
 0.6424000E+01, 0.2374624E+01, 0.1683595E+02, 0.2655667E+01,
 0.6426000E+01, 0.2375933E+01, 0.1684816E+02, 0.2657131E+01,
 0.6428000E+01, 0.2377243E+01, 0.1686037E+02, 0.2658596E+01,
 0.6430000E+01, 0.2378554E+01, 0.1687258E+02, 0.2660061E+01,
 0.6432000E+01, 0.2379864E+01, 0.1688479E+02, 0.2661527E+01,
 0.6434000E+01, 0.2381175E+01, 0.1689701E+02, 0.2662993E+01,
 0.6436000E+01, 0.2382487E+01, 0.1690922E+02, 0.2664460E+01,
 0.6438000E+01, 0.2383799E+01, 0.1692143E+02, 0.2665927E+01,
 0.6440000E+01, 0.2385111E+01, 0.1693364E+02, 0.2667395E+01,
 0.6442000E+01, 0.2386424E+01, 0.1694586E+02, 0.2668863E+01,
 0.6444000E+01, 0.2387738E+01, 0.1695807E+02, 0.2670332E+01,
 0.6446000E+01, 0.2389051E+01, 0.1697028E+02, 0.2671801E+01,
 0.6448000E+01, 0.2390365E+01, 0.1698250E+02, 0.2673271E+01,
 0.6450000E+01, 0.2391680E+01, 0.1699471E+02, 0.2674741E+01,
 0.6452000E+01, 0.2392995E+01, 0.1700693E+02, 0.2676212E+01,
 0.6454000E+01, 0.2394310E+01, 0.1701915E+02, 0.2677683E+01,
 0.6456000E+01, 0.2395626E+01, 0.1703136E+02, 0.2679154E+01,
 0.6458000E+01, 0.2396942E+01, 0.1704358E+02, 0.2680626E+01,
 0.6460000E+01, 0.2398259E+01, 0.1705580E+02, 0.2682099E+01,
 0.6462000E+01, 0.2399576E+01, 0.1706802E+02, 0.2683572E+01,
 0.6464000E+01, 0.2400894E+01, 0.1708024E+02, 0.2685045E+01,
 0.6466000E+01, 0.2402212E+01, 0.1709246E+02, 0.2686519E+01,
 0.6468000E+01, 0.2403530E+01, 0.1710468E+02, 0.2687994E+01,
 0.6470000E+01, 0.2404849E+01, 0.1711690E+02, 0.2689469E+01,
 0.6472000E+01, 0.2406168E+01, 0.1712912E+02, 0.2690944E+01,
 0.6474000E+01, 0.2407488E+01, 0.1714134E+02, 0.2692420E+01,
 0.6476000E+01, 0.2408808E+01, 0.1715356E+02, 0.2693896E+01,
 0.6478000E+01, 0.2410128E+01, 0.1716578E+02, 0.2695373E+01,
 0.6480000E+01, 0.2411449E+01, 0.1717801E+02, 0.2696850E+01,
 0.6482000E+01, 0.2412770E+01, 0.1719023E+02, 0.2698328E+01,
 0.6484000E+01, 0.2414092E+01, 0.1720246E+02, 0.2699806E+01,
 0.6486000E+01, 0.2415414E+01, 0.1721468E+02, 0.2701284E+01,
 0.6488000E+01, 0.2416737E+01, 0.1722690E+02, 0.2702763E+01,
 0.6490000E+01, 0.2418060E+01, 0.1723913E+02, 0.2704243E+01,
 0.6492000E+01, 0.2419383E+01, 0.1725136E+02, 0.2705723E+01,
 0.6494000E+01, 0.2420707E+01, 0.1726358E+02, 0.2707203E+01,
 0.6496000E+01, 0.2422031E+01, 0.1727581E+02, 0.2708684E+01,
 0.6498000E+01, 0.2423355E+01, 0.1728803E+02, 0.2710166E+01,
 0.6500000E+01, 0.2424680E+01, 0.1730026E+02, 0.2711647E+01,
 0.6502000E+01, 0.2426006E+01, 0.1731249E+02, 0.2713129E+01,
 0.6504000E+01, 0.2427331E+01, 0.1732472E+02, 0.2714612E+01,
 0.6506000E+01, 0.2428658E+01, 0.1733695E+02, 0.2716095E+01,
 0.6508000E+01, 0.2429984E+01, 0.1734918E+02, 0.2717579E+01,
 0.6510000E+01, 0.2431311E+01, 0.1736141E+02, 0.2719063E+01,
 0.6512000E+01, 0.2432638E+01, 0.1737364E+02, 0.2720547E+01,
 0.6514000E+01, 0.2433966E+01, 0.1738587E+02, 0.2722032E+01,
 0.6516000E+01, 0.2435294E+01, 0.1739810E+02, 0.2723517E+01,
 0.6518000E+01, 0.2436623E+01, 0.1741033E+02, 0.2725003E+01,
 0.6520000E+01, 0.2437952E+01, 0.1742256E+02, 0.2726489E+01,
 0.6522000E+01, 0.2439281E+01, 0.1743479E+02, 0.2727976E+01,
 0.6524000E+01, 0.2440611E+01, 0.1744702E+02, 0.2729463E+01,
 0.6526000E+01, 0.2441941E+01, 0.1745926E+02, 0.2730951E+01,
 0.6528000E+01, 0.2443271E+01, 0.1747149E+02, 0.2732439E+01,
 0.6530000E+01, 0.2444602E+01, 0.1748372E+02, 0.2733927E+01,
 0.6532000E+01, 0.2445934E+01, 0.1749596E+02, 0.2735416E+01,
 0.6534000E+01, 0.2447266E+01, 0.1750819E+02, 0.2736906E+01,
 0.6536000E+01, 0.2448597E+01, 0.1752042E+02, 0.2738395E+01,
 0.6538000E+01, 0.2449930E+01, 0.1753266E+02, 0.2739885E+01,
 0.6540000E+01, 0.2451263E+01, 0.1754489E+02, 0.2741376E+01,
 0.6542000E+01, 0.2452596E+01, 0.1755713E+02, 0.2742867E+01,
 0.6544000E+01, 0.2453930E+01, 0.1756936E+02, 0.2744359E+01,
 0.6546000E+01, 0.2455264E+01, 0.1758160E+02, 0.2745850E+01,
 0.6548000E+01, 0.2456598E+01, 0.1759384E+02, 0.2747343E+01,
 0.6550000E+01, 0.2457933E+01, 0.1760607E+02, 0.2748836E+01,
 0.6552000E+01, 0.2459268E+01, 0.1761831E+02, 0.2750329E+01,
 0.6554000E+01, 0.2460604E+01, 0.1763055E+02, 0.2751822E+01,
 0.6556000E+01, 0.2461940E+01, 0.1764278E+02, 0.2753316E+01,
 0.6558000E+01, 0.2463276E+01, 0.1765502E+02, 0.2754811E+01,
 0.6560000E+01, 0.2464613E+01, 0.1766726E+02, 0.2756306E+01,
 0.6562000E+01, 0.2465950E+01, 0.1767950E+02, 0.2757801E+01,
 0.6564000E+01, 0.2467287E+01, 0.1769174E+02, 0.2759297E+01,
 0.6566000E+01, 0.2468625E+01, 0.1770398E+02, 0.2760793E+01,
 0.6568000E+01, 0.2469963E+01, 0.1771621E+02, 0.2762290E+01,
 0.6570000E+01, 0.2471302E+01, 0.1772845E+02, 0.2763787E+01,
 0.6572000E+01, 0.2472641E+01, 0.1774069E+02, 0.2765284E+01,
 0.6574000E+01, 0.2473980E+01, 0.1775293E+02, 0.2766782E+01,
 0.6576000E+01, 0.2475320E+01, 0.1776517E+02, 0.2768280E+01,
 0.6578000E+01, 0.2476660E+01, 0.1777741E+02, 0.2769779E+01,
 0.6580000E+01, 0.2478001E+01, 0.1778965E+02, 0.2771278E+01,
 0.6582000E+01, 0.2479342E+01, 0.1780190E+02, 0.2772778E+01,
 0.6584000E+01, 0.2480683E+01, 0.1781414E+02, 0.2774277E+01,
 0.6586000E+01, 0.2482024E+01, 0.1782638E+02, 0.2775778E+01,
 0.6588000E+01, 0.2483366E+01, 0.1783862E+02, 0.2777278E+01,
 0.6590000E+01, 0.2484709E+01, 0.1785086E+02, 0.2778780E+01,
 0.6592000E+01, 0.2486051E+01, 0.1786310E+02, 0.2780281E+01,
 0.6594000E+01, 0.2487394E+01, 0.1787534E+02, 0.2781783E+01,
 0.6596000E+01, 0.2488738E+01, 0.1788759E+02, 0.2783286E+01,
 0.6598000E+01, 0.2490081E+01, 0.1789983E+02, 0.2784789E+01,
 0.6600000E+01, 0.2491425E+01, 0.1791207E+02, 0.2786292E+01,
 0.6602000E+01, 0.2492770E+01, 0.1792431E+02, 0.2787795E+01,
 0.6604000E+01, 0.2494115E+01, 0.1793656E+02, 0.2789299E+01,
 0.6606000E+01, 0.2495460E+01, 0.1794880E+02, 0.2790804E+01,
 0.6608000E+01, 0.2496805E+01, 0.1796104E+02, 0.2792309E+01,
 0.6610000E+01, 0.2498151E+01, 0.1797329E+02, 0.2793814E+01,
 0.6612000E+01, 0.2499497E+01, 0.1798553E+02, 0.2795319E+01,
 0.6614000E+01, 0.2500844E+01, 0.1799777E+02, 0.2796825E+01,
 0.6616000E+01, 0.2502191E+01, 0.1801002E+02, 0.2798332E+01,
 0.6618000E+01, 0.2503539E+01, 0.1802226E+02, 0.2799839E+01,
 0.6620000E+01, 0.2504886E+01, 0.1803450E+02, 0.2801346E+01,
 0.6622000E+01, 0.2506234E+01, 0.1804675E+02, 0.2802853E+01,
 0.6624000E+01, 0.2507583E+01, 0.1805899E+02, 0.2804361E+01,
 0.6626000E+01, 0.2508931E+01, 0.1807124E+02, 0.2805870E+01,
 0.6628000E+01, 0.2510281E+01, 0.1808348E+02, 0.2807379E+01,
 0.6630000E+01, 0.2511630E+01, 0.1809573E+02, 0.2808887E+01,
 0.6632000E+01, 0.2512980E+01, 0.1810797E+02, 0.2810397E+01,
 0.6634000E+01, 0.2514330E+01, 0.1812022E+02, 0.2811907E+01,
 0.6636000E+01, 0.2515680E+01, 0.1813246E+02, 0.2813417E+01,
 0.6638000E+01, 0.2517031E+01, 0.1814470E+02, 0.2814928E+01,
 0.6640000E+01, 0.2518382E+01, 0.1815695E+02, 0.2816439E+01,
 0.6642000E+01, 0.2519734E+01, 0.1816920E+02, 0.2817950E+01,
 0.6644000E+01, 0.2521086E+01, 0.1818144E+02, 0.2819462E+01,
 0.6646000E+01, 0.2522438E+01, 0.1819368E+02, 0.2820975E+01,
 0.6648000E+01, 0.2523790E+01, 0.1820593E+02, 0.2822487E+01,
 0.6650000E+01, 0.2525143E+01, 0.1821817E+02, 0.2824000E+01,
 0.6652000E+01, 0.2526497E+01, 0.1823042E+02, 0.2825514E+01,
 0.6654000E+01, 0.2527850E+01, 0.1824267E+02, 0.2827027E+01,
 0.6656000E+01, 0.2529204E+01, 0.1825491E+02, 0.2828541E+01,
 0.6658000E+01, 0.2530558E+01, 0.1826716E+02, 0.2830056E+01,
 0.6660000E+01, 0.2531913E+01, 0.1827940E+02, 0.2831571E+01,
 0.6662000E+01, 0.2533268E+01, 0.1829165E+02, 0.2833086E+01,
 0.6664000E+01, 0.2534623E+01, 0.1830389E+02, 0.2834602E+01,
 0.6666000E+01, 0.2535978E+01, 0.1831614E+02, 0.2836118E+01,
 0.6668000E+01, 0.2537334E+01, 0.1832838E+02, 0.2837634E+01,
 0.6670000E+01, 0.2538691E+01, 0.1834063E+02, 0.2839151E+01,
 0.6672000E+01, 0.2540047E+01, 0.1835287E+02, 0.2840668E+01,
 0.6674000E+01, 0.2541404E+01, 0.1836512E+02, 0.2842185E+01,
 0.6676000E+01, 0.2542761E+01, 0.1837736E+02, 0.2843703E+01,
 0.6678000E+01, 0.2544119E+01, 0.1838961E+02, 0.2845221E+01,
 0.6680000E+01, 0.2545476E+01, 0.1840185E+02, 0.2846740E+01,
 0.6682000E+01, 0.2546835E+01, 0.1841410E+02, 0.2848259E+01,
 0.6684000E+01, 0.2548193E+01, 0.1842634E+02, 0.2849778E+01,
 0.6686000E+01, 0.2549552E+01, 0.1843859E+02, 0.2851298E+01,
 0.6688000E+01, 0.2550911E+01, 0.1845083E+02, 0.2852818E+01,
 0.6690000E+01, 0.2552271E+01, 0.1846308E+02, 0.2854338E+01,
 0.6692000E+01, 0.2553630E+01, 0.1847532E+02, 0.2855859E+01,
 0.6694000E+01, 0.2554991E+01, 0.1848757E+02, 0.2857380E+01,
 0.6696000E+01, 0.2556351E+01, 0.1849981E+02, 0.2858901E+01,
 0.6698000E+01, 0.2557712E+01, 0.1851205E+02, 0.2860423E+01,
 0.6700000E+01, 0.2559073E+01, 0.1852430E+02, 0.2861946E+01,
 0.6702000E+01, 0.2560434E+01, 0.1853654E+02, 0.2863468E+01,
 0.6704000E+01, 0.2561796E+01, 0.1854879E+02, 0.2864991E+01,
 0.6706000E+01, 0.2563158E+01, 0.1856103E+02, 0.2866514E+01,
 0.6708000E+01, 0.2564520E+01, 0.1857327E+02, 0.2868038E+01,
 0.6710000E+01, 0.2565883E+01, 0.1858552E+02, 0.2869562E+01,
 0.6712000E+01, 0.2567246E+01, 0.1859776E+02, 0.2871086E+01,
 0.6714000E+01, 0.2568609E+01, 0.1861000E+02, 0.2872611E+01,
 0.6716000E+01, 0.2569973E+01, 0.1862225E+02, 0.2874135E+01,
 0.6718000E+01, 0.2571337E+01, 0.1863449E+02, 0.2875661E+01,
 0.6720000E+01, 0.2572701E+01, 0.1864673E+02, 0.2877187E+01,
 0.6722000E+01, 0.2574065E+01, 0.1865898E+02, 0.2878712E+01,
 0.6724000E+01, 0.2575430E+01, 0.1867122E+02, 0.2880239E+01,
 0.6726000E+01, 0.2576795E+01, 0.1868346E+02, 0.2881765E+01,
 0.6728000E+01, 0.2578161E+01, 0.1869570E+02, 0.2883292E+01,
 0.6730000E+01, 0.2579526E+01, 0.1870794E+02, 0.2884820E+01,
 0.6732000E+01, 0.2580893E+01, 0.1872019E+02, 0.2886348E+01,
 0.6734000E+01, 0.2582259E+01, 0.1873243E+02, 0.2887876E+01,
 0.6736000E+01, 0.2583626E+01, 0.1874467E+02, 0.2889404E+01,
 0.6738000E+01, 0.2584992E+01, 0.1875691E+02, 0.2890933E+01,
 0.6740000E+01, 0.2586360E+01, 0.1876915E+02, 0.2892462E+01,
 0.6742000E+01, 0.2587727E+01, 0.1878139E+02, 0.2893991E+01,
 0.6744000E+01, 0.2589095E+01, 0.1879363E+02, 0.2895521E+01,
 0.6746000E+01, 0.2590463E+01, 0.1880587E+02, 0.2897051E+01,
 0.6748000E+01, 0.2591831E+01, 0.1881811E+02, 0.2898581E+01,
 0.6750000E+01, 0.2593200E+01, 0.1883035E+02, 0.2900112E+01,
 0.6752000E+01, 0.2594569E+01, 0.1884259E+02, 0.2901643E+01,
 0.6754000E+01, 0.2595938E+01, 0.1885483E+02, 0.2903174E+01,
 0.6756000E+01, 0.2597308E+01, 0.1886707E+02, 0.2904706E+01,
 0.6758000E+01, 0.2598678E+01, 0.1887930E+02, 0.2906238E+01,
 0.6760000E+01, 0.2600048E+01, 0.1889154E+02, 0.2907770E+01,
 0.6762000E+01, 0.2601419E+01, 0.1890378E+02, 0.2909303E+01,
 0.6764000E+01, 0.2602789E+01, 0.1891602E+02, 0.2910836E+01,
 0.6766000E+01, 0.2604160E+01, 0.1892825E+02, 0.2912369E+01,
 0.6768000E+01, 0.2605532E+01, 0.1894049E+02, 0.2913903E+01,
 0.6770000E+01, 0.2606903E+01, 0.1895273E+02, 0.2915437E+01,
 0.6772000E+01, 0.2608275E+01, 0.1896496E+02, 0.2916971E+01,
 0.6774000E+01, 0.2609647E+01, 0.1897720E+02, 0.2918505E+01,
 0.6776000E+01, 0.2611020E+01, 0.1898944E+02, 0.2920040E+01,
 0.6778000E+01, 0.2612392E+01, 0.1900167E+02, 0.2921576E+01,
 0.6780000E+01, 0.2613765E+01, 0.1901390E+02, 0.2923111E+01,
 0.6782000E+01, 0.2615139E+01, 0.1902614E+02, 0.2924647E+01,
 0.6784000E+01, 0.2616512E+01, 0.1903837E+02, 0.2926183E+01,
 0.6786000E+01, 0.2617886E+01, 0.1905061E+02, 0.2927719E+01,
 0.6788000E+01, 0.2619260E+01, 0.1906284E+02, 0.2929256E+01,
 0.6790000E+01, 0.2620635E+01, 0.1907507E+02, 0.2930793E+01,
 0.6792000E+01, 0.2622009E+01, 0.1908731E+02, 0.2932331E+01,
 0.6794000E+01, 0.2623384E+01, 0.1909953E+02, 0.2933868E+01,
 0.6796000E+01, 0.2624759E+01, 0.1911177E+02, 0.2935406E+01,
 0.6798000E+01, 0.2626135E+01, 0.1912400E+02, 0.2936945E+01,
 0.6800000E+01, 0.2627511E+01, 0.1913623E+02, 0.2938483E+01,
 0.6802000E+01, 0.2628887E+01, 0.1914846E+02, 0.2940022E+01,
 0.6804000E+01, 0.2630263E+01, 0.1916069E+02, 0.2941561E+01,
 0.6806000E+01, 0.2631640E+01, 0.1917292E+02, 0.2943101E+01,
 0.6808000E+01, 0.2633017E+01, 0.1918515E+02, 0.2944641E+01,
 0.6810000E+01, 0.2634394E+01, 0.1919738E+02, 0.2946181E+01,
 0.6812000E+01, 0.2635771E+01, 0.1920960E+02, 0.2947721E+01,
 0.6814000E+01, 0.2637149E+01, 0.1922183E+02, 0.2949262E+01,
 0.6816000E+01, 0.2638526E+01, 0.1923406E+02, 0.2950803E+01,
 0.6818000E+01, 0.2639904E+01, 0.1924628E+02, 0.2952344E+01,
 0.6820000E+01, 0.2641283E+01, 0.1925851E+02, 0.2953885E+01,
 0.6822000E+01, 0.2642662E+01, 0.1927074E+02, 0.2955427E+01,
 0.6824000E+01, 0.2644041E+01, 0.1928296E+02, 0.2956969E+01,
 0.6826000E+01, 0.2645420E+01, 0.1929519E+02, 0.2958512E+01,
 0.6828000E+01, 0.2646799E+01, 0.1930741E+02, 0.2960055E+01,
 0.6830000E+01, 0.2648179E+01, 0.1931963E+02, 0.2961597E+01,
 0.6832000E+01, 0.2649559E+01, 0.1933185E+02, 0.2963140E+01,
 0.6834000E+01, 0.2650939E+01, 0.1934408E+02, 0.2964684E+01,
 0.6836000E+01, 0.2652320E+01, 0.1935630E+02, 0.2966228E+01,
 0.6838000E+01, 0.2653701E+01, 0.1936852E+02, 0.2967772E+01,
 0.6840000E+01, 0.2655082E+01, 0.1938074E+02, 0.2969317E+01,
 0.6842000E+01, 0.2656463E+01, 0.1939296E+02, 0.2970861E+01,
 0.6844000E+01, 0.2657844E+01, 0.1940518E+02, 0.2972406E+01,
 0.6846000E+01, 0.2659226E+01, 0.1941740E+02, 0.2973952E+01,
 0.6848000E+01, 0.2660608E+01, 0.1942962E+02, 0.2975497E+01,
 0.6850000E+01, 0.2661990E+01, 0.1944184E+02, 0.2977043E+01,
 0.6852000E+01, 0.2663373E+01, 0.1945405E+02, 0.2978589E+01,
 0.6854000E+01, 0.2664755E+01, 0.1946627E+02, 0.2980136E+01,
 0.6856000E+01, 0.2666138E+01, 0.1947849E+02, 0.2981683E+01,
 0.6858000E+01, 0.2667521E+01, 0.1949070E+02, 0.2983229E+01,
 0.6860000E+01, 0.2668905E+01, 0.1950292E+02, 0.2984776E+01,
 0.6862000E+01, 0.2670289E+01, 0.1951513E+02, 0.2986324E+01,
 0.6864000E+01, 0.2671673E+01, 0.1952734E+02, 0.2987872E+01,
 0.6866000E+01, 0.2673057E+01, 0.1953955E+02, 0.2989419E+01,
 0.6868000E+01, 0.2674441E+01, 0.1955177E+02, 0.2990968E+01,
 0.6870000E+01, 0.2675826E+01, 0.1956398E+02, 0.2992516E+01,
 0.6872000E+01, 0.2677211E+01, 0.1957619E+02, 0.2994065E+01,
 0.6874000E+01, 0.2678596E+01, 0.1958840E+02, 0.2995614E+01,
 0.6876000E+01, 0.2679981E+01, 0.1960061E+02, 0.2997163E+01,
 0.6878000E+01, 0.2681367E+01, 0.1961282E+02, 0.2998713E+01,
 0.6880000E+01, 0.2682753E+01, 0.1962502E+02, 0.3000263E+01,
 0.6882000E+01, 0.2684139E+01, 0.1963723E+02, 0.3001813E+01,
 0.6884000E+01, 0.2685525E+01, 0.1964944E+02, 0.3003363E+01,
 0.6886000E+01, 0.2686911E+01, 0.1966164E+02, 0.3004914E+01,
 0.6888000E+01, 0.2688298E+01, 0.1967385E+02, 0.3006465E+01,
 0.6890000E+01, 0.2689685E+01, 0.1968605E+02, 0.3008016E+01,
 0.6892000E+01, 0.2691072E+01, 0.1969826E+02, 0.3009567E+01,
 0.6894000E+01, 0.2692460E+01, 0.1971046E+02, 0.3011119E+01,
 0.6896000E+01, 0.2693848E+01, 0.1972266E+02, 0.3012671E+01,
 0.6898000E+01, 0.2695235E+01, 0.1973486E+02, 0.3014223E+01,
 0.6900000E+01, 0.2696624E+01, 0.1974706E+02, 0.3015776E+01,
 0.6902000E+01, 0.2698012E+01, 0.1975926E+02, 0.3017328E+01,
 0.6904000E+01, 0.2699400E+01, 0.1977146E+02, 0.3018881E+01,
 0.6906000E+01, 0.2700789E+01, 0.1978366E+02, 0.3020434E+01,
 0.6908000E+01, 0.2702178E+01, 0.1979586E+02, 0.3021988E+01,
 0.6910000E+01, 0.2703568E+01, 0.1980805E+02, 0.3023541E+01,
 0.6912000E+01, 0.2704957E+01, 0.1982025E+02, 0.3025095E+01,
 0.6914000E+01, 0.2706347E+01, 0.1983245E+02, 0.3026649E+01,
 0.6916000E+01, 0.2707736E+01, 0.1984464E+02, 0.3028204E+01,
 0.6918000E+01, 0.2709126E+01, 0.1985683E+02, 0.3029758E+01,
 0.6920000E+01, 0.2710517E+01, 0.1986902E+02, 0.3031313E+01,
 0.6922000E+01, 0.2711907E+01, 0.1988122E+02, 0.3032868E+01,
 0.6924000E+01, 0.2713298E+01, 0.1989341E+02, 0.3034424E+01,
 0.6926000E+01, 0.2714689E+01, 0.1990560E+02, 0.3035979E+01,
 0.6928000E+01, 0.2716080E+01, 0.1991779E+02, 0.3037535E+01,
 0.6930000E+01, 0.2717472E+01, 0.1992997E+02, 0.3039091E+01,
 0.6932000E+01, 0.2718863E+01, 0.1994216E+02, 0.3040648E+01,
 0.6934000E+01, 0.2720255E+01, 0.1995435E+02, 0.3042204E+01,
 0.6936000E+01, 0.2721647E+01, 0.1996653E+02, 0.3043761E+01,
 0.6938000E+01, 0.2723039E+01, 0.1997872E+02, 0.3045317E+01,
 0.6940000E+01, 0.2724432E+01, 0.1999090E+02, 0.3046875E+01,
 0.6942000E+01, 0.2725824E+01, 0.2000308E+02, 0.3048432E+01,
 0.6944000E+01, 0.2727217E+01, 0.2001526E+02, 0.3049990E+01,
 0.6946000E+01, 0.2728610E+01, 0.2002745E+02, 0.3051548E+01,
 0.6948000E+01, 0.2730003E+01, 0.2003963E+02, 0.3053106E+01,
 0.6950000E+01, 0.2731397E+01, 0.2005181E+02, 0.3054664E+01,
 0.6952000E+01, 0.2732790E+01, 0.2006398E+02, 0.3056223E+01,
 0.6954000E+01, 0.2734184E+01, 0.2007616E+02, 0.3057782E+01,
 0.6956000E+01, 0.2735578E+01, 0.2008834E+02, 0.3059341E+01,
 0.6958000E+01, 0.2736973E+01, 0.2010051E+02, 0.3060900E+01,
 0.6960000E+01, 0.2738367E+01, 0.2011269E+02, 0.3062459E+01,
 0.6962000E+01, 0.2739762E+01, 0.2012486E+02, 0.3064019E+01,
 0.6964000E+01, 0.2741156E+01, 0.2013703E+02, 0.3065579E+01,
 0.6966000E+01, 0.2742551E+01, 0.2014920E+02, 0.3067139E+01,
 0.6968000E+01, 0.2743947E+01, 0.2016137E+02, 0.3068699E+01,
 0.6970000E+01, 0.2745342E+01, 0.2017354E+02, 0.3070260E+01,
 0.6972000E+01, 0.2746737E+01, 0.2018571E+02, 0.3071820E+01,
 0.6974000E+01, 0.2748133E+01, 0.2019788E+02, 0.3073382E+01,
 0.6976000E+01, 0.2749529E+01, 0.2021004E+02, 0.3074943E+01,
 0.6978000E+01, 0.2750926E+01, 0.2022221E+02, 0.3076504E+01,
 0.6980000E+01, 0.2752322E+01, 0.2023437E+02, 0.3078066E+01,
 0.6982000E+01, 0.2753718E+01, 0.2024653E+02, 0.3079628E+01,
 0.6984000E+01, 0.2755115E+01, 0.2025870E+02, 0.3081190E+01,
 0.6986000E+01, 0.2756512E+01, 0.2027085E+02, 0.3082752E+01,
 0.6988000E+01, 0.2757909E+01, 0.2028301E+02, 0.3084314E+01,
 0.6990000E+01, 0.2759306E+01, 0.2029517E+02, 0.3085877E+01,
 0.6992000E+01, 0.2760704E+01, 0.2030733E+02, 0.3087440E+01,
 0.6994000E+01, 0.2762102E+01, 0.2031949E+02, 0.3089003E+01,
 0.6996000E+01, 0.2763499E+01, 0.2033164E+02, 0.3090566E+01,
 0.6998000E+01, 0.2764897E+01, 0.2034380E+02, 0.3092130E+01,
 0.7000000E+01, 0.2766295E+01, 0.2035595E+02, 0.3093693E+01,
 0.7002000E+01, 0.2767694E+01, 0.2036810E+02, 0.3095257E+01,
 0.7004000E+01, 0.2769093E+01, 0.2038025E+02, 0.3096822E+01,
 0.7006000E+01, 0.2770491E+01, 0.2039240E+02, 0.3098386E+01,
 0.7008000E+01, 0.2771890E+01, 0.2040455E+02, 0.3099950E+01,
 0.7010000E+01, 0.2773289E+01, 0.2041670E+02, 0.3101515E+01,
 0.7012000E+01, 0.2774688E+01, 0.2042884E+02, 0.3103080E+01,
 0.7014000E+01, 0.2776088E+01, 0.2044099E+02, 0.3104645E+01,
 0.7016000E+01, 0.2777488E+01, 0.2045313E+02, 0.3106210E+01,
 0.7018000E+01, 0.2778887E+01, 0.2046527E+02, 0.3107775E+01,
 0.7020000E+01, 0.2780287E+01, 0.2047742E+02, 0.3109341E+01,
 0.7022000E+01, 0.2781687E+01, 0.2048956E+02, 0.3110907E+01,
