psi_index,theta_index,theta_rad,R_m,Z_m,PSIP
  46,  38,  0.36324665E+01,  0.57223015E+01, -0.13862094E+01,  0.98458778E+02
  46,  39,  0.37306413E+01,  0.58066816E+01, -0.17439109E+01,  0.98458778E+02
  46,  40,  0.38288160E+01,  0.58890114E+01, -0.21020880E+01,  0.98458778E+02
  46,  41,  0.39269908E+01,  0.59640436E+01, -0.24618547E+01,  0.98458778E+02
  46,  42,  0.40251656E+01,  0.60264931E+01, -0.28240061E+01,  0.98458778E+02
  46,  43,  0.41233404E+01,  0.60732946E+01, -0.31884999E+01,  0.98458778E+02
  46,  44,  0.42215151E+01,  0.61105075E+01, -0.35541384E+01,  0.98458778E+02
  46,  45,  0.43196899E+01,  0.61578131E+01, -0.39186621E+01,  0.98458778E+02
  46,  46,  0.44178647E+01,  0.62772627E+01, -0.42639713E+01,  0.98458778E+02
  46,  47,  0.45160394E+01,  0.66106315E+01, -0.42318935E+01,  0.98458778E+02
  46,  48,  0.46142142E+01,  0.69255271E+01, -0.40455232E+01,  0.98458778E+02
  46,  49,  0.47123890E+01,  0.72181954E+01, -0.38235269E+01,  0.98458778E+02
  46,  50,  0.48105638E+01,  0.74967093E+01, -0.35837634E+01,  0.98458778E+02
  46,  51,  0.49087385E+01,  0.77701359E+01, -0.33382096E+01,  0.98458778E+02
  46,  52,  0.50069133E+01,  0.80413771E+01, -0.30902584E+01,  0.98458778E+02
  46,  53,  0.51050881E+01,  0.83104153E+01, -0.28399088E+01,  0.98458778E+02
  46,  54,  0.52032628E+01,  0.85758915E+01, -0.25857708E+01,  0.98458778E+02
  46,  55,  0.53014376E+01,  0.88346138E+01, -0.23247807E+01,  0.98458778E+02
  46,  56,  0.53996124E+01,  0.90816393E+01, -0.20527198E+01,  0.98458778E+02
  46,  57,  0.54977871E+01,  0.93155813E+01, -0.17693583E+01,  0.98458778E+02
  46,  58,  0.55959619E+01,  0.95338888E+01, -0.14738178E+01,  0.98458778E+02
  46,  59,  0.56941367E+01,  0.97362785E+01, -0.11671238E+01,  0.98458778E+02
  46,  60,  0.57923115E+01,  0.99158859E+01, -0.84659141E+00,  0.98458778E+02
  46,  61,  0.58904862E+01,  0.10068060E+02, -0.51217562E+00,  0.98458778E+02
  46,  62,  0.59886610E+01,  0.10193150E+02, -0.16670801E+00,  0.98458778E+02
  46,  63,  0.60868358E+01,  0.10286630E+02,  0.18857014E+00,  0.98458778E+02
  46,  64,  0.61850105E+01,  0.10345357E+02,  0.55126500E+00,  0.98458778E+02
  47,   1,  0.00000000E+00,  0.10401374E+02,  0.93256611E+00,  0.10192822E+03
  47,   2,  0.98174770E-01,  0.10382634E+02,  0.13053073E+01,  0.10192822E+03
  47,   3,  0.19634954E+00,  0.10327148E+02,  0.16745065E+01,  0.10192822E+03
  47,   4,  0.29452431E+00,  0.10233675E+02,  0.20359383E+01,  0.10192822E+03
  47,   5,  0.39269908E+00,  0.10104809E+02,  0.23862896E+01,  0.10192822E+03
  47,   6,  0.49087385E+00,  0.99415302E+01,  0.27219782E+01,  0.10192822E+03
  47,   7,  0.58904862E+00,  0.97477798E+01,  0.30410564E+01,  0.10192822E+03
  47,   8,  0.68722339E+00,  0.95260277E+01,  0.33413877E+01,  0.10192822E+03
  47,   9,  0.78539816E+00,  0.92823009E+01,  0.36241908E+01,  0.10192822E+03
  47,  10,  0.88357293E+00,  0.90212641E+01,  0.38911567E+01,  0.10192822E+03
  47,  11,  0.98174770E+00,  0.87430058E+01,  0.41400914E+01,  0.10192822E+03
  47,  12,  0.10799225E+01,  0.84517565E+01,  0.43737278E+01,  0.10192822E+03
  47,  13,  0.11780972E+01,  0.81513853E+01,  0.45955319E+01,  0.10192822E+03
  47,  14,  0.12762720E+01,  0.78413005E+01,  0.48035312E+01,  0.10192822E+03
  47,  15,  0.13744468E+01,  0.75217824E+01,  0.49967098E+01,  0.10192822E+03
  47,  16,  0.14726216E+01,  0.71912313E+01,  0.51701570E+01,  0.10192822E+03
  47,  17,  0.15707963E+01,  0.68458571E+01,  0.53114276E+01,  0.10192822E+03
  47,  18,  0.16689711E+01,  0.64808836E+01,  0.53868637E+01,  0.10192822E+03
  47,  19,  0.17671459E+01,  0.61132069E+01,  0.53400936E+01,  0.10192822E+03
  47,  20,  0.18653206E+01,  0.58045154E+01,  0.51355634E+01,  0.10192822E+03
  47,  21,  0.19634954E+01,  0.55815177E+01,  0.48373480E+01,  0.10192822E+03
  47,  22,  0.20616702E+01,  0.54225702E+01,  0.44998503E+01,  0.10192822E+03
  47,  23,  0.21598449E+01,  0.53091865E+01,  0.41442447E+01,  0.10192822E+03
  47,  24,  0.22580197E+01,  0.52323165E+01,  0.37789836E+01,  0.10192822E+03
  47,  25,  0.23561945E+01,  0.51892428E+01,  0.34081306E+01,  0.10192822E+03
  47,  26,  0.24543693E+01,  0.51735668E+01,  0.30350926E+01,  0.10192822E+03
  47,  27,  0.25525440E+01,  0.51776609E+01,  0.26617067E+01,  0.10192822E+03
  47,  28,  0.26507188E+01,  0.51938701E+01,  0.22886331E+01,  0.10192822E+03
  47,  29,  0.27488936E+01,  0.52171111E+01,  0.19159248E+01,  0.10192822E+03
  47,  30,  0.28470683E+01,  0.52426443E+01,  0.15433660E+01,  0.10192822E+03
  47,  31,  0.29452431E+01,  0.52727070E+01,  0.11711456E+01,  0.10192822E+03
  47,  32,  0.30434179E+01,  0.53066201E+01,  0.79925424E+00,  0.10192822E+03
  47,  33,  0.31415927E+01,  0.53460708E+01,  0.42791814E+00,  0.10192822E+03
  47,  34,  0.32397674E+01,  0.53930058E+01,  0.57448812E-01,  0.10192822E+03
  47,  35,  0.33379422E+01,  0.54497275E+01, -0.31164354E+00,  0.10192822E+03
  47,  36,  0.34361170E+01,  0.55168409E+01, -0.67898571E+00,  0.10192822E+03
  47,  37,  0.35342917E+01,  0.55933681E+01, -0.10444863E+01,  0.10192822E+03
  47,  38,  0.36324665E+01,  0.56766157E+01, -0.14085194E+01,  0.10192822E+03
  47,  39,  0.37306413E+01,  0.57623544E+01, -0.17719779E+01,  0.10192822E+03
  47,  40,  0.38288160E+01,  0.58460088E+01, -0.21359196E+01,  0.10192822E+03
  47,  41,  0.39269908E+01,  0.59222484E+01, -0.25014765E+01,  0.10192822E+03
  47,  42,  0.40251656E+01,  0.59857030E+01, -0.28694563E+01,  0.10192822E+03
  47,  43,  0.41233404E+01,  0.60332580E+01, -0.32398167E+01,  0.10192822E+03
  47,  44,  0.42215151E+01,  0.60710697E+01, -0.36113398E+01,  0.10192822E+03
  47,  45,  0.43196899E+01,  0.61191368E+01, -0.39817302E+01,  0.10192822E+03
  47,  46,  0.44178647E+01,  0.62405086E+01, -0.43325968E+01,  0.10192822E+03
  47,  47,  0.45160394E+01,  0.65792432E+01, -0.43000031E+01,  0.10192822E+03
  47,  48,  0.46142142E+01,  0.68992066E+01, -0.41106334E+01,  0.10192822E+03
  47,  49,  0.47123890E+01,  0.71965852E+01, -0.38850639E+01,  0.10192822E+03
  47,  50,  0.48105638E+01,  0.74795818E+01, -0.36414413E+01,  0.10192822E+03
  47,  51,  0.49087385E+01,  0.77574086E+01, -0.33919358E+01,  0.10192822E+03
  47,  52,  0.50069133E+01,  0.80330153E+01, -0.31399939E+01,  0.10192822E+03
  47,  53,  0.51050881E+01,  0.83063831E+01, -0.28856153E+01,  0.10192822E+03
  47,  54,  0.52032628E+01,  0.85761328E+01, -0.26273870E+01,  0.10192822E+03
  47,  55,  0.53014376E+01,  0.88390188E+01, -0.23621964E+01,  0.10192822E+03
  47,  56,  0.53996124E+01,  0.90900202E+01, -0.20857570E+01,  0.10192822E+03
  47,  57,  0.54977871E+01,  0.93277264E+01, -0.17978349E+01,  0.10192822E+03
  47,  58,  0.55959619E+01,  0.95495481E+01, -0.14975379E+01,  0.10192822E+03
  47,  59,  0.56941367E+01,  0.97551947E+01, -0.11859078E+01,  0.10192822E+03
  47,  60,  0.57923115E+01,  0.99376936E+01, -0.86021674E+00,  0.10192822E+03
  47,  61,  0.58904862E+01,  0.10092316E+02, -0.52041876E+00,  0.10192822E+03
  47,  62,  0.59886610E+01,  0.10219419E+02, -0.16939107E+00,  0.10192822E+03
  47,  63,  0.60868358E+01,  0.10314404E+02,  0.19160505E+00,  0.10192822E+03
  47,  64,  0.61850105E+01,  0.10374076E+02,  0.56013721E+00,  0.10192822E+03
  48,   1,  0.00000000E+00,  0.10430526E+02,  0.94733739E+00,  0.10538315E+03
  48,   2,  0.98174770E-01,  0.10411489E+02,  0.13259826E+01,  0.10538315E+03
  48,   3,  0.19634954E+00,  0.10355124E+02,  0.17010297E+01,  0.10538315E+03
  48,   4,  0.29452431E+00,  0.10260171E+02,  0.20681863E+01,  0.10538315E+03
  48,   5,  0.39269908E+00,  0.10129263E+02,  0.24240868E+01,  0.10538315E+03
  48,   6,  0.49087385E+00,  0.99633980E+01,  0.27650928E+01,  0.10538315E+03
  48,   7,  0.58904862E+00,  0.97665787E+01,  0.30892248E+01,  0.10538315E+03
  48,   8,  0.68722339E+00,  0.95413151E+01,  0.33943131E+01,  0.10538315E+03
  48,   9,  0.78539816E+00,  0.92937269E+01,  0.36815958E+01,  0.10538315E+03
  48,  10,  0.88357293E+00,  0.90285549E+01,  0.39527903E+01,  0.10538315E+03
  48,  11,  0.98174770E+00,  0.87458897E+01,  0.42056680E+01,  0.10538315E+03
  48,  12,  0.10799225E+01,  0.84500275E+01,  0.44430051E+01,  0.10538315E+03
  48,  13,  0.11780972E+01,  0.81448984E+01,  0.46683221E+01,  0.10538315E+03
  48,  14,  0.12762720E+01,  0.78299022E+01,  0.48796163E+01,  0.10538315E+03
  48,  15,  0.13744468E+01,  0.75053229E+01,  0.50758548E+01,  0.10538315E+03
  48,  16,  0.14726216E+01,  0.71695361E+01,  0.52520494E+01,  0.10538315E+03
  48,  17,  0.15707963E+01,  0.68186917E+01,  0.53955574E+01,  0.10538315E+03
  48,  18,  0.16689711E+01,  0.64479370E+01,  0.54721880E+01,  0.10538315E+03
  48,  19,  0.17671459E+01,  0.60744362E+01,  0.54246774E+01,  0.10538315E+03
  48,  20,  0.18653206E+01,  0.57608557E+01,  0.52169075E+01,  0.10538315E+03
  48,  21,  0.19634954E+01,  0.55343256E+01,  0.49139686E+01,  0.10538315E+03
  48,  22,  0.20616702E+01,  0.53728604E+01,  0.45711255E+01,  0.10538315E+03
  48,  23,  0.21598449E+01,  0.52576809E+01,  0.42098866E+01,  0.10538315E+03
  48,  24,  0.22580197E+01,  0.51795936E+01,  0.38388405E+01,  0.10538315E+03
  48,  25,  0.23561945E+01,  0.51358376E+01,  0.34621134E+01,  0.10538315E+03
  48,  26,  0.24543693E+01,  0.51199131E+01,  0.30831666E+01,  0.10538315E+03
  48,  27,  0.25525440E+01,  0.51240721E+01,  0.27038665E+01,  0.10538315E+03
  48,  28,  0.26507188E+01,  0.51405382E+01,  0.23248837E+01,  0.10538315E+03
  48,  29,  0.27488936E+01,  0.51641469E+01,  0.19462719E+01,  0.10538315E+03
  48,  30,  0.28470683E+01,  0.51900849E+01,  0.15678118E+01,  0.10538315E+03
  48,  31,  0.29452431E+01,  0.52206240E+01,  0.11896957E+01,  0.10538315E+03
  48,  32,  0.30434179E+01,  0.52550740E+01,  0.81191391E+00,  0.10538315E+03
  48,  33,  0.31415927E+01,  0.52951493E+01,  0.43469608E+00,  0.10538315E+03
  48,  34,  0.32397674E+01,  0.53428278E+01,  0.58358766E-01,  0.10538315E+03
  48,  35,  0.33379422E+01,  0.54004483E+01, -0.31657976E+00,  0.10538315E+03
  48,  36,  0.34361170E+01,  0.54686246E+01, -0.68974048E+00,  0.10538315E+03
  48,  37,  0.35342917E+01,  0.55463638E+01, -0.10610303E+01,  0.10538315E+03
  48,  38,  0.36324665E+01,  0.56309304E+01, -0.14308294E+01,  0.10538315E+03
  48,  39,  0.37306413E+01,  0.57180266E+01, -0.18000449E+01,  0.10538315E+03
  48,  40,  0.38288160E+01,  0.58030066E+01, -0.21697512E+01,  0.10538315E+03
  48,  41,  0.39269908E+01,  0.58804536E+01, -0.25410984E+01,  0.10538315E+03
  48,  42,  0.40251656E+01,  0.59449134E+01, -0.29149067E+01,  0.10538315E+03
  48,  43,  0.41233404E+01,  0.59932213E+01, -0.32911332E+01,  0.10538315E+03
  48,  44,  0.42215151E+01,  0.60316319E+01, -0.36685412E+01,  0.10538315E+03
  48,  45,  0.43196899E+01,  0.60804601E+01, -0.40447984E+01,  0.10538315E+03
  48,  46,  0.44178647E+01,  0.62037544E+01, -0.44012222E+01,  0.10538315E+03
  48,  47,  0.45160394E+01,  0.65478544E+01, -0.43681126E+01,  0.10538315E+03
  48,  48,  0.46142142E+01,  0.68728857E+01, -0.41757431E+01,  0.10538315E+03
  48,  49,  0.47123890E+01,  0.71749749E+01, -0.39466009E+01,  0.10538315E+03
  48,  50,  0.48105638E+01,  0.74624538E+01, -0.36991196E+01,  0.10538315E+03
  48,  51,  0.49087385E+01,  0.77446814E+01, -0.34456618E+01,  0.10538315E+03
  48,  52,  0.50069133E+01,  0.80246534E+01, -0.31897295E+01,  0.10538315E+03
  48,  53,  0.51050881E+01,  0.83023520E+01, -0.29313216E+01,  0.10538315E+03
  48,  54,  0.52032628E+01,  0.85763741E+01, -0.26690030E+01,  0.10538315E+03
  48,  55,  0.53014376E+01,  0.88434229E+01, -0.23996119E+01,  0.10538315E+03
  48,  56,  0.53996124E+01,  0.90984011E+01, -0.21187942E+01,  0.10538315E+03
  48,  57,  0.54977871E+01,  0.93398724E+01, -0.18263115E+01,  0.10538315E+03
  48,  58,  0.55959619E+01,  0.95652075E+01, -0.15212579E+01,  0.10538315E+03
  48,  59,  0.56941367E+01,  0.97741117E+01, -0.12046919E+01,  0.10538315E+03
  48,  60,  0.57923115E+01,  0.99595003E+01, -0.87384200E+00,  0.10538315E+03
  48,  61,  0.58904862E+01,  0.10116572E+02, -0.52866185E+00,  0.10538315E+03
  48,  62,  0.59886610E+01,  0.10245688E+02, -0.17207411E+00,  0.10538315E+03
  48,  63,  0.60868358E+01,  0.10342177E+02,  0.19463995E+00,  0.10538315E+03
  48,  64,  0.61850105E+01,  0.10402795E+02,  0.56900942E+00,  0.10538315E+03
  49,   1,  0.00000000E+00,  0.10459678E+02,  0.96210861E+00,  0.10881106E+03
  49,   2,  0.98174770E-01,  0.10440343E+02,  0.13466579E+01,  0.10881106E+03
  49,   3,  0.19634954E+00,  0.10383100E+02,  0.17275529E+01,  0.10881106E+03
  49,   4,  0.29452431E+00,  0.10286666E+02,  0.21004343E+01,  0.10881106E+03
  49,   5,  0.39269908E+00,  0.10153717E+02,  0.24618843E+01,  0.10881106E+03
  49,   6,  0.49087385E+00,  0.99852667E+01,  0.28082073E+01,  0.10881106E+03
  49,   7,  0.58904862E+00,  0.97853775E+01,  0.31373932E+01,  0.10881106E+03
  49,   8,  0.68722339E+00,  0.95566015E+01,  0.34472387E+01,  0.10881106E+03
  49,   9,  0.78539816E+00,  0.93051529E+01,  0.37390008E+01,  0.10881106E+03
  49,  10,  0.88357293E+00,  0.90358467E+01,  0.40144238E+01,  0.10881106E+03
  49,  11,  0.98174770E+00,  0.87487736E+01,  0.42712445E+01,  0.10881106E+03
  49,  12,  0.10799225E+01,  0.84482985E+01,  0.45122819E+01,  0.10881106E+03
  49,  13,  0.11780972E+01,  0.81384115E+01,  0.47411127E+01,  0.10881106E+03
  49,  14,  0.12762720E+01,  0.78185039E+01,  0.49557009E+01,  0.10881106E+03
  49,  15,  0.13744468E+01,  0.74888635E+01,  0.51549997E+01,  0.10881106E+03
  49,  16,  0.14726216E+01,  0.71478410E+01,  0.53339415E+01,  0.10881106E+03
  49,  17,  0.15707963E+01,  0.67915263E+01,  0.54796867E+01,  0.10881106E+03
  49,  18,  0.16689711E+01,  0.64149904E+01,  0.55575128E+01,  0.10881106E+03
  49,  19,  0.17671459E+01,  0.60356660E+01,  0.55092611E+01,  0.10881106E+03
  49,  20,  0.18653206E+01,  0.57171960E+01,  0.52982516E+01,  0.10881106E+03
  49,  21,  0.19634954E+01,  0.54871340E+01,  0.49905891E+01,  0.10881106E+03
  49,  22,  0.20616702E+01,  0.53231511E+01,  0.46424003E+01,  0.10881106E+03
  49,  23,  0.21598449E+01,  0.52061753E+01,  0.42755289E+01,  0.10881106E+03
  49,  24,  0.22580197E+01,  0.51268702E+01,  0.38986971E+01,  0.10881106E+03
  49,  25,  0.23561945E+01,  0.50824323E+01,  0.35160959E+01,  0.10881106E+03
  49,  26,  0.24543693E+01,  0.50662594E+01,  0.31312404E+01,  0.10881106E+03
  49,  27,  0.25525440E+01,  0.50704837E+01,  0.27460263E+01,  0.10881106E+03
  49,  28,  0.26507188E+01,  0.50872059E+01,  0.23611341E+01,  0.10881106E+03
  49,  29,  0.27488936E+01,  0.51111832E+01,  0.19766189E+01,  0.10881106E+03
  49,  30,  0.28470683E+01,  0.51375251E+01,  0.15922579E+01,  0.10881106E+03
  49,  31,  0.29452431E+01,  0.51685405E+01,  0.12082460E+01,  0.10881106E+03
  49,  32,  0.30434179E+01,  0.52035279E+01,  0.82457358E+00,  0.10881106E+03
  49,  33,  0.31415927E+01,  0.52442284E+01,  0.44147405E+00,  0.10881106E+03
  49,  34,  0.32397674E+01,  0.52926497E+01,  0.59268720E-01,  0.10881106E+03
  49,  35,  0.33379422E+01,  0.53511686E+01, -0.32151601E+00,  0.10881106E+03
  49,  36,  0.34361170E+01,  0.54204082E+01, -0.70049518E+00,  0.10881106E+03
  49,  37,  0.35342917E+01,  0.54993596E+01, -0.10775743E+01,  0.10881106E+03
  49,  38,  0.36324665E+01,  0.55852447E+01, -0.14531395E+01,  0.10881106E+03
  49,  39,  0.37306413E+01,  0.56736989E+01, -0.18281120E+01,  0.10881106E+03
  49,  40,  0.38288160E+01,  0.57600040E+01, -0.22035828E+01,  0.10881106E+03
  49,  41,  0.39269908E+01,  0.58386583E+01, -0.25807202E+01,  0.10881106E+03
  49,  42,  0.40251656E+01,  0.59041233E+01, -0.29603572E+01,  0.10881106E+03
  49,  43,  0.41233404E+01,  0.59531846E+01, -0.33424499E+01,  0.10881106E+03
  49,  44,  0.42215151E+01,  0.59921942E+01, -0.37257426E+01,  0.10881106E+03
  49,  45,  0.43196899E+01,  0.60417838E+01, -0.41078668E+01,  0.10881106E+03
  49,  46,  0.44178647E+01,  0.61670008E+01, -0.44698482E+01,  0.10881106E+03
  49,  47,  0.45160394E+01,  0.65164657E+01, -0.44362216E+01,  0.10881106E+03
  49,  48,  0.46142142E+01,  0.68465652E+01, -0.42408528E+01,  0.10881106E+03
  49,  49,  0.47123890E+01,  0.71533647E+01, -0.40081377E+01,  0.10881106E+03
  49,  50,  0.48105638E+01,  0.74453263E+01, -0.37567978E+01,  0.10881106E+03
  49,  51,  0.49087385E+01,  0.77319541E+01, -0.34993880E+01,  0.10881106E+03
  49,  52,  0.50069133E+01,  0.80162916E+01, -0.32394650E+01,  0.10881106E+03
  49,  53,  0.51050881E+01,  0.82983198E+01, -0.29770279E+01,  0.10881106E+03
  49,  54,  0.52032628E+01,  0.85766144E+01, -0.27106192E+01,  0.10881106E+03
  49,  55,  0.53014376E+01,  0.88478279E+01, -0.24370277E+01,  0.10881106E+03
  49,  56,  0.53996124E+01,  0.91067810E+01, -0.21518312E+01,  0.10881106E+03
  49,  57,  0.54977871E+01,  0.93520184E+01, -0.18547881E+01,  0.10881106E+03
  49,  58,  0.55959619E+01,  0.95808668E+01, -0.15449780E+01,  0.10881106E+03
  49,  59,  0.56941367E+01,  0.97930279E+01, -0.12234759E+01,  0.10881106E+03
  49,  60,  0.57923115E+01,  0.99813080E+01, -0.88746732E+00,  0.10881106E+03
  49,  61,  0.58904862E+01,  0.10140829E+02, -0.53690499E+00,  0.10881106E+03
  49,  62,  0.59886610E+01,  0.10271958E+02, -0.17475717E+00,  0.10881106E+03
  49,  63,  0.60868358E+01,  0.10369952E+02,  0.19767486E+00,  0.10881106E+03
  49,  64,  0.61850105E+01,  0.10431515E+02,  0.57788163E+00,  0.10881106E+03
  50,   1,  0.00000000E+00,  0.10488829E+02,  0.97687989E+00,  0.11221169E+03
  50,   2,  0.98174770E-01,  0.10469198E+02,  0.13673331E+01,  0.11221169E+03
  50,   3,  0.19634954E+00,  0.10411076E+02,  0.17540760E+01,  0.11221169E+03
  50,   4,  0.29452431E+00,  0.10313161E+02,  0.21326823E+01,  0.11221169E+03
  50,   5,  0.39269908E+00,  0.10178171E+02,  0.24996815E+01,  0.11221169E+03
  50,   6,  0.49087385E+00,  0.10007134E+02,  0.28513217E+01,  0.11221169E+03
  50,   7,  0.58904862E+00,  0.98041763E+01,  0.31855617E+01,  0.11221169E+03
  50,   8,  0.68722339E+00,  0.95718880E+01,  0.35001643E+01,  0.11221169E+03
  50,   9,  0.78539816E+00,  0.93165789E+01,  0.37964056E+01,  0.11221169E+03
  50,  10,  0.88357293E+00,  0.90431385E+01,  0.40760574E+01,  0.11221169E+03
  50,  11,  0.98174770E+00,  0.87516575E+01,  0.43368211E+01,  0.11221169E+03
  50,  12,  0.10799225E+01,  0.84465685E+01,  0.45815592E+01,  0.11221169E+03
  50,  13,  0.11780972E+01,  0.81319246E+01,  0.48139029E+01,  0.11221169E+03
  50,  14,  0.12762720E+01,  0.78071055E+01,  0.50317860E+01,  0.11221169E+03
  50,  15,  0.13744468E+01,  0.74724045E+01,  0.52341442E+01,  0.11221169E+03
  50,  16,  0.14726216E+01,  0.71261458E+01,  0.54158335E+01,  0.11221169E+03
  50,  17,  0.15707963E+01,  0.67643604E+01,  0.55638165E+01,  0.11221169E+03
  50,  18,  0.16689711E+01,  0.63820438E+01,  0.56428370E+01,  0.11221169E+03
  50,  19,  0.17671459E+01,  0.59968958E+01,  0.55938449E+01,  0.11221169E+03
  50,  20,  0.18653206E+01,  0.56735363E+01,  0.53795958E+01,  0.11221169E+03
  50,  21,  0.19634954E+01,  0.54399419E+01,  0.50672097E+01,  0.11221169E+03
  50,  22,  0.20616702E+01,  0.52734413E+01,  0.47136750E+01,  0.11221169E+03
  50,  23,  0.21598449E+01,  0.51546698E+01,  0.43411713E+01,  0.11221169E+03
  50,  24,  0.22580197E+01,  0.50741472E+01,  0.39585540E+01,  0.11221169E+03
  50,  25,  0.23561945E+01,  0.50290270E+01,  0.35700786E+01,  0.11221169E+03
  50,  26,  0.24543693E+01,  0.50126057E+01,  0.31793144E+01,  0.11221169E+03
  50,  27,  0.25525440E+01,  0.50168948E+01,  0.27881861E+01,  0.11221169E+03
  50,  28,  0.26507188E+01,  0.50338740E+01,  0.23973846E+01,  0.11221169E+03
  50,  29,  0.27488936E+01,  0.50582190E+01,  0.20069659E+01,  0.11221169E+03
  50,  30,  0.28470683E+01,  0.50849657E+01,  0.16167037E+01,  0.11221169E+03
  50,  31,  0.29452431E+01,  0.51164575E+01,  0.12267962E+01,  0.11221169E+03
  50,  32,  0.30434179E+01,  0.51519818E+01,  0.83723330E+00,  0.11221169E+03
  50,  33,  0.31415927E+01,  0.51933069E+01,  0.44825199E+00,  0.11221169E+03
  50,  34,  0.32397674E+01,  0.52424722E+01,  0.60178675E-01,  0.11221169E+03
  50,  35,  0.33379422E+01,  0.53018894E+01, -0.32645226E+00,  0.11221169E+03
  50,  36,  0.34361170E+01,  0.53721919E+01, -0.71124989E+00,  0.11221169E+03
  50,  37,  0.35342917E+01,  0.54523554E+01, -0.10941182E+01,  0.11221169E+03
  50,  38,  0.36324665E+01,  0.55395589E+01, -0.14754496E+01,  0.11221169E+03
  50,  39,  0.37306413E+01,  0.56293716E+01, -0.18561790E+01,  0.11221169E+03
  50,  40,  0.38288160E+01,  0.57170014E+01, -0.22374144E+01,  0.11221169E+03
  50,  41,  0.39269908E+01,  0.57968636E+01, -0.26203420E+01,  0.11221169E+03
  50,  42,  0.40251656E+01,  0.58633337E+01, -0.30058076E+01,  0.11221169E+03
  50,  43,  0.41233404E+01,  0.59131479E+01, -0.33937666E+01,  0.11221169E+03
  50,  44,  0.42215151E+01,  0.59527564E+01, -0.37829440E+01,  0.11221169E+03
  50,  45,  0.43196899E+01,  0.60031075E+01, -0.41709347E+01,  0.11221169E+03
  50,  46,  0.44178647E+01,  0.61302466E+01, -0.45384736E+01,  0.11221169E+03
  50,  47,  0.45160394E+01,  0.64850774E+01, -0.45043311E+01,  0.11221169E+03
  50,  48,  0.46142142E+01,  0.68202448E+01, -0.43059630E+01,  0.11221169E+03
  50,  49,  0.47123890E+01,  0.71317544E+01, -0.40696750E+01,  0.11221169E+03
  50,  50,  0.48105638E+01,  0.74281983E+01, -0.38144760E+01,  0.11221169E+03
  50,  51,  0.49087385E+01,  0.77192268E+01, -0.35531142E+01,  0.11221169E+03
  50,  52,  0.50069133E+01,  0.80079298E+01, -0.32892005E+01,  0.11221169E+03
  50,  53,  0.51050881E+01,  0.82942886E+01, -0.30227344E+01,  0.11221169E+03
  50,  54,  0.52032628E+01,  0.85768557E+01, -0.27522354E+01,  0.11221169E+03
  50,  55,  0.53014376E+01,  0.88522329E+01, -0.24744434E+01,  0.11221169E+03
